customer,Arrival t,Service t,service begins,service ends,Idle t,Waiting t in queue,t in system,avg queue,avg idle
43,12.97606699741287,0.012818223958434568,12.97606699741287,12.988885221371305,0.18713497025767722,0.0,0.012818223958434568,0.7000803502383194,0.23815805410379684
44,13.115337067459217,0.23202326247279734,13.115337067459217,13.347360329932014,0.12645184608791205,0.0,0.23202326247279734,0.7000803502383194,0.23815805410379684
45,13.28966825830822,0.09101742962822747,13.347360329932014,13.438377759560241,0.0,0.057692071623794305,0.14870950125202143,0.7000803502383194,0.23815805410379684
46,13.36345413157218,0.9785051709638448,13.438377759560241,14.416882930524086,0.0,0.07492362798806163,1.0534287989519058,0.7000803502383194,0.23815805410379684
47,13.86898586176242,0.16924731651178437,14.416882930524086,14.58613024703587,0.0,0.5478970687616656,0.7171443852734498,0.7000803502383194,0.23815805410379684
48,14.022935285423099,0.5671864252241349,14.58613024703587,15.153316672260004,0.0,0.5631949616127709,1.1303813868369055,0.7000803502383194,0.23815805410379684
49,14.318601552314135,0.9444013671963701,15.153316672260004,16.097718039456375,0.0,0.8347151199458693,1.7791164871422396,0.7000803502383194,0.23815805410379684
50,14.631004995629281,0.26478047122851067,16.097718039456375,16.362498510684887,0.0,1.4667130438270934,1.7314935150556057,0.7000803502383194,0.23815805410379684
51,15.135381424867587,0.1338730522326196,16.362498510684887,16.496371562917506,0.0,1.2271170858172997,1.3609901380499192,0.7000803502383194,0.23815805410379684
52,15.769478287143693,0.04518699539813291,16.496371562917506,16.54155855831564,0.0,0.7268932757738131,0.7720802711719461,0.7000803502383194,0.23815805410379684
53,15.81162678506765,0.2346129516808103,16.54155855831564,16.77617150999645,0.0,0.7299317732479889,0.964544724928798,0.7000803502383194,0.23815805410379684
54,16.358120359487224,0.10192826901726602,16.77617150999645,16.878099779013713,0.0,0.4180511505092248,0.5199794195264893,0.7000803502383194,0.23815805410379684
55,16.944007868824297,1.3351652737959543,16.944007868824297,18.27917314262025,0.06590808981058416,0.0,1.3351652737959543,0.7000803502383194,0.23815805410379684
56,17.33663324361948,0.013534511788628332,18.27917314262025,18.29270765440888,0.0,0.9425398990007707,0.9560744107893981,0.7000803502383194,0.23815805410379684
57,17.423817210822474,0.6127741811531442,18.29270765440888,18.905481835562025,0.0,0.8688904435864053,1.481664624739551,0.7000803502383194,0.23815805410379684
58,17.458245326349996,0.06874890928919723,18.905481835562025,18.974230744851223,0.0,1.4472365092120292,1.5159854185012271,0.7000803502383194,0.23815805410379684
59,17.605745209517096,0.05392246145525901,18.974230744851223,19.02815320630648,0.0,1.368485535334127,1.422407996789385,0.7000803502383194,0.23815805410379684
60,17.64505012105164,0.0005780803269188738,19.02815320630648,19.0287312866334,0.0,1.3831030852548416,1.3836811655817591,0.7000803502383194,0.23815805410379684
61,17.878058584196523,0.8027825414563676,19.0287312866334,19.831513828089765,0.0,1.150672702436875,1.9534552438932415,0.7000803502383194,0.23815805410379684
62,18.31909303685712,0.07277727943497574,19.831513828089765,19.90429110752474,0.0,1.5124207912326462,1.585198070667623,0.7000803502383194,0.23815805410379684
63,19.055802181982894,0.15773239085516436,19.90429110752474,20.062023498379904,0.0,0.8484889255418473,1.00622131639701,0.7000803502383194,0.23815805410379684
64,19.067338509429224,0.023631627062232603,20.062023498379904,20.085655125442138,0.0,0.9946849889506808,1.018316616012914,0.7000803502383194,0.23815805410379684
65,19.649835081428296,0.09680167592948086,20.085655125442138,20.182456801371618,0.0,0.4358200440138411,0.5326217199433216,0.7000803502383194,0.23815805410379684
66,19.80465854253594,0.044505329003643804,20.182456801371618,20.226962130375263,0.0,0.3777982588356785,0.4223035878393233,0.7000803502383194,0.23815805410379684
67,19.828282976269275,0.11530876074612927,20.226962130375263,20.34227089112139,0.0,0.398679154105988,0.513987914852116,0.7000803502383194,0.23815805410379684
68,19.95275072639225,0.24793949028007273,20.34227089112139,20.590210381401462,0.0,0.3895201647291415,0.6374596550092129,0.7000803502383194,0.23815805410379684
69,20.1441062690289,0.4849677065234526,20.590210381401462,21.075178087924915,0.0,0.44610411237256287,0.9310718188960152,0.7000803502383194,0.23815805410379684
70,20.27765086918454,0.07648672947501095,21.075178087924915,21.151664817399926,0.0,0.7975272187403739,0.874013948215385,0.7000803502383194,0.23815805410379684
71,20.785509750888433,0.0767522779450578,21.151664817399926,21.228417095344984,0.0,0.3661550665114923,0.44290734445655033,0.7000803502383194,0.23815805410379684
72,21.24271244335833,0.2514219258743144,21.24271244335833,21.494134369232643,0.014295348013344977,0.0,0.2514219258743144,0.7000803502383194,0.23815805410379684
73,22.448900339372205,0.3387889328820003,22.448900339372205,22.787689272254205,0.9547659701395617,0.0,0.3387889328820003,0.7000803502383194,0.23815805410379684
74,23.010946310716037,0.018625775840363065,23.010946310716037,23.0295720865564,0.22325703846183131,0.0,0.018625775840363065,0.7000803502383194,0.23815805410379684
75,23.13696810728706,0.13502047010539006,23.13696810728706,23.27198857739245,0.10739602073066123,0.0,0.13502047010539006,0.7000803502383194,0.23815805410379684
76,23.384833532441405,0.027311532328337013,23.384833532441405,23.412145064769742,0.11284495504895631,0.0,0.027311532328337013,0.7000803502383194,0.23815805410379684
77,23.7159027455686,0.2867149546646747,23.7159027455686,24.002617700233273,0.30375768079885646,0.0,0.2867149546646747,0.7000803502383194,0.23815805410379684
78,23.943901732496148,0.05823805778646434,24.002617700233273,24.060855758019738,0.0,0.058715967737125396,0.11695402552359013,0.7000803502383194,0.23815805410379684
79,24.005981221718752,0.12593816880371425,24.060855758019738,24.18679392682345,0.0,0.05487453630098571,0.1808127051046995,0.7000803502383194,0.23815805410379684
80,24.111180690420287,0.29356650375704446,24.18679392682345,24.480360430580497,0.0,0.07561323640316431,0.3691797401602095,0.7000803502383194,0.23815805410379684
81,24.446355365393902,0.10269085640718864,24.480360430580497,24.583051286987686,0.0,0.03400506518659441,0.13669592159378396,0.7000803502383194,0.23815805410379684
82,24.44887329957734,0.3028742584043599,24.583051286987686,24.885925545392045,0.0,0.1341779874103466,0.43705224581470503,0.7000803502383194,0.23815805410379684
83,24.551963996744714,0.4191626208910194,24.885925545392045,25.305088166283063,0.0,0.33396154864733063,0.7531241695383493,0.7000803502383194,0.23815805410379684
84,24.87279952392558,0.9963398594952407,25.305088166283063,26.301428025778304,0.0,0.4322886423574843,1.4286285018527245,0.7000803502383194,0.23815805410379684
85,25.584165418636186,0.09919933767032818,26.301428025778304,26.40062736344863,0.0,0.7172626071421178,0.8164619448124455,0.7000803502383194,0.23815805410379684
86,26.016292248169414,0.4957508074938382,26.40062736344863,26.89637817094247,0.0,0.3843351152792174,0.8800859227730555,0.7000803502383194,0.23815805410379684
87,26.146331705212994,0.3346980066648818,26.89637817094247,27.231076177607353,0.0,0.7500464657294756,1.084744472394359,0.7000803502383194,0.23815805410379684
88,26.191527112590418,0.5025571860039708,27.231076177607353,27.733633363611325,0.0,1.039549065016935,1.5421062510209076,0.7000803502383194,0.23815805410379684
89,26.2392405557261,0.030457111420960435,27.733633363611325,27.764090475032287,0.0,1.4943928078852267,1.5248499193061882,0.7000803502383194,0.23815805410379684
90,26.582015644503272,0.5696540327753277,27.764090475032287,28.333744507807616,0.0,1.1820748305290145,1.7517288633043435,0.7000803502383194,0.23815805410379684
91,27.47305399578019,0.2503993676987718,28.333744507807616,28.58414387550639,0.0,0.8606905120274249,1.1110898797261974,0.7000803502383194,0.23815805410379684
92,27.515618791282353,0.22307948963098448,28.58414387550639,28.80722336513737,0.0,1.068525084224035,1.2916045738550181,0.7000803502383194,0.23815805410379684
93,27.517842136647054,0.00592289119256919,28.80722336513737,28.81314625632994,0.0,1.289381228490317,1.2953041196828856,0.7000803502383194,0.23815805410379684
94,27.55591395829418,0.09111201292696974,28.81314625632994,28.90425826925691,0.0,1.2572322980357598,1.3483443109627302,0.7000803502383194,0.23815805410379684
95,27.75216687556898,0.02291279728564662,28.90425826925691,28.927171066542556,0.0,1.152091393687929,1.1750041909735742,0.7000803502383194,0.23815805410379684
96,27.897778355042927,0.012502689165501442,28.927171066542556,28.939673755708057,0.0,1.0293927114996286,1.0418954006651298,0.7000803502383194,0.23815805410379684
97,28.59412442151787,0.10561050529113643,28.939673755708057,29.045284260999193,0.0,0.3455493341901885,0.4511598394813241,0.7000803502383194,0.23815805410379684
98,28.631250249415604,0.14108319232289404,29.045284260999193,29.186367453322088,0.0,0.4140340115835883,0.5551172039064838,0.7000803502383194,0.23815805410379684
99,28.698419908522684,0.24632400215337677,29.186367453322088,29.432691455475464,0.0,0.48794754479940394,0.7342715469527796,0.7000803502383194,0.23815805410379684
100,28.967922100858747,0.10627625880348034,29.432691455475464,29.538967714278943,0.0,0.46476935461671687,0.5710456134201962,0.7000803502383194,0.23815805410379684
101,29.674562924293877,0.15743111682095004,29.674562924293877,29.831994041114825,0.1355952100149338,0.0,0.15743111682095004,0.7000803502383194,0.23815805410379684
102,29.742746535182462,0.3076339753419718,29.831994041114825,30.139628016456797,0.0,0.08924750593236297,0.39688148127433465,0.7000803502383194,0.23815805410379684
103,30.247874649779675,0.19679310518760815,30.247874649779675,30.444667754967284,0.10824663332287798,0.0,0.19679310518760815,0.7000803502383194,0.23815805410379684
104,30.587462997962422,0.11024286247623262,30.587462997962422,30.697705860438656,0.14279524299513824,0.0,0.11024286247623262,0.7000803502383194,0.23815805410379684
105,31.39273547350283,0.05299214139906732,31.39273547350283,31.445727614901898,0.6950296130641753,0.0,0.05299214139906732,0.7000803502383194,0.23815805410379684
106,32.14704556168617,0.3758884308216928,32.14704556168617,32.522933992507866,0.7013179467842718,0.0,0.3758884308216928,0.7000803502383194,0.23815805410379684
107,32.238057851508856,0.3071497216819606,32.522933992507866,32.830083714189826,0.0,0.2848761409990104,0.5920258626809698,0.7000803502383194,0.23815805410379684
108,32.27117212757116,0.10473544558836205,32.830083714189826,32.934819159778186,0.0,0.5589115866186631,0.6636470322070238,0.7000803502383194,0.23815805410379684
109,32.31784071606889,0.49619650653577346,32.934819159778186,33.43101566631396,0.0,0.6169784437092929,1.1131749502450674,0.7000803502383194,0.23815805410379684
110,33.028041996346026,0.2326623494584253,33.43101566631396,33.66367801577238,0.0,0.4029736699679347,0.6356360194263573,0.7000803502383194,0.23815805410379684
111,33.77955534820266,0.004212308743960706,33.77955534820266,33.78376765694662,0.11587733243027998,0.0,0.004212308743960706,0.7000803502383194,0.23815805410379684
112,34.357450258957364,0.05660007810282817,34.357450258957364,34.41405033706019,0.5736826020107415,0.0,0.05660007810282817,0.7000803502383194,0.23815805410379684
113,34.522587012975436,0.16367480928882921,34.522587012975436,34.686261822264264,0.1085366759152464,0.0,0.16367480928882921,0.7000803502383194,0.23815805410379684
114,35.134774936344314,1.0993983485159937,35.134774936344314,36.234173284860304,0.44851311408005046,0.0,1.0993983485159937,0.7000803502383194,0.23815805410379684
115,35.630320574886234,0.09414750323248272,36.234173284860304,36.32832078809279,0.0,0.6038527099740705,0.698000213206555,0.7000803502383194,0.23815805410379684
116,36.78309580070271,0.204524830982727,36.78309580070271,36.98762063168544,0.4547750126099217,0.0,0.204524830982727,0.7000803502383194,0.23815805410379684
117,36.840331743507186,0.042356017383155885,36.98762063168544,37.029976649068594,0.0,0.14728888817825236,0.18964490556140845,0.7000803502383194,0.23815805410379684
118,37.230878381642825,0.39686860990085293,37.230878381642825,37.627746991543674,0.2009017325742306,0.0,0.39686860990085293,0.7000803502383194,0.23815805410379684
119,37.67653040389697,0.04242467919008184,37.67653040389697,37.71895508308705,0.048783412353294864,0.0,0.04242467919008184,0.7000803502383194,0.23815805410379684
120,38.01600894263312,0.3209834961085122,38.01600894263312,38.33699243874163,0.2970538595460681,0.0,0.3209834961085122,0.7000803502383194,0.23815805410379684
121,38.18781404951634,0.07293378166489971,38.33699243874163,38.40992622040653,0.0,0.14917838922529114,0.22211217089019186,0.7000803502383194,0.23815805410379684
122,38.20383349294294,0.5417117255496905,38.40992622040653,38.95163794595622,0.0,0.20609272746359153,0.7478044530132806,0.7000803502383194,0.23815805410379684
123,39.024376266863214,0.5270209724057152,39.024376266863214,39.55139723926893,0.07273832090699273,0.0,0.5270209724057152,0.7000803502383194,0.23815805410379684
124,39.142990576580196,0.5524058448294139,39.55139723926893,40.103803084098345,0.0,0.4084066626887335,0.9608125075181491,0.7000803502383194,0.23815805410379684
125,39.32644681388975,0.5877728246057845,40.103803084098345,40.69157590870413,0.0,0.7773562702085925,1.3651290948143782,0.7000803502383194,0.23815805410379684
126,39.54799079388679,0.11407215016335645,40.69157590870413,40.80564805886749,0.0,1.1435851148173413,1.2576572649807005,0.7000803502383194,0.23815805410379684
127,40.31817246915274,0.11044310845852531,40.80564805886749,40.916091167326016,0.0,0.487475589714748,0.5979186981732738,0.7000803502383194,0.23815805410379684
128,40.392549509202524,0.28101134207665646,40.916091167326016,41.197102509402676,0.0,0.5235416581234915,0.8045530002001513,0.7000803502383194,0.23815805410379684
129,40.5292923466351,0.5615052494337139,41.197102509402676,41.75860775883639,0.0,0.667810162767573,1.229315412201288,0.7000803502383194,0.23815805410379684
130,40.55175767918433,0.3966595608755267,41.75860775883639,42.15526731971192,0.0,1.2068500796520638,1.6035096405275908,0.7000803502383194,0.23815805410379684
131,40.70050075221193,0.2032809578383247,42.15526731971192,42.35854827755024,0.0,1.4547665674999877,1.6580475253383113,0.7000803502383194,0.23815805410379684
132,41.55241173595703,0.08135382376025559,42.35854827755024,42.439902101310494,0.0,0.8061365415932116,0.8874903653534645,0.7000803502383194,0.23815805410379684
133,42.051923256606074,0.5902516252705882,42.439902101310494,43.030153726581084,0.0,0.38797884470442057,0.97823046997501,0.7000803502383194,0.23815805410379684
134,42.65131806413305,0.35970387308104834,43.030153726581084,43.38985759966213,0.0,0.3788356624480329,0.7385395355290783,0.7000803502383194,0.23815805410379684
135,42.76882007392312,0.0033799260409771202,43.38985759966213,43.39323752570311,0.0,0.6210375257390055,0.6244174517799834,0.7000803502383194,0.23815805410379684
136,43.8413976610142,0.5086685684903643,43.8413976610142,44.35006622950456,0.4481601353110918,0.0,0.5086685684903643,0.7000803502383194,0.23815805410379684
137,43.853649942905335,0.6884994593480784,44.35006622950456,45.03856568885264,0.0,0.4964162865992279,1.1849157459473076,0.7000803502383194,0.23815805410379684
138,44.260284654792834,0.12826062911236033,45.03856568885264,45.166826317965004,0.0,0.778281034059809,0.9065416631721703,0.7000803502383194,0.23815805410379684
139,44.830259447504304,0.5216916752362073,45.166826317965004,45.68851799320121,0.0,0.33656687046070033,0.8582585456969056,0.7000803502383194,0.23815805410379684
140,44.86500156753359,0.35505471247750725,45.68851799320121,46.04357270567872,0.0,0.82351642566762,1.1785711381451307,0.7000803502383194,0.23815805410379684
141,44.88985495405368,0.16617895899513627,46.04357270567872,46.20975166467386,0.0,1.153717751625038,1.3198967106201778,0.7000803502383194,0.23815805410379684
142,45.12032432690138,0.018501861423208078,46.20975166467386,46.22825352609707,0.0,1.0894273377724772,1.1079291991956879,0.7000803502383194,0.23815805410379684
143,45.49440092252949,0.04591866922586991,46.22825352609707,46.27417219532294,0.0,0.733852603567577,0.7797712727934467,0.7000803502383194,0.23815805410379684
144,45.808750790795116,0.30007653559139974,46.27417219532294,46.57424873091434,0.0,0.46542140452782377,0.765497940119225,0.7000803502383194,0.23815805410379684
145,45.85085222749332,0.18866685247675336,46.57424873091434,46.76291558339109,0.0,0.7233965034210215,0.9120633558977715,0.7000803502383194,0.23815805410379684
146,45.916428459251605,0.07756340384575558,46.76291558339109,46.84047898723685,0.0,0.846487124139486,0.9240505279852442,0.7000803502383194,0.23815805410379684
147,46.05511712452379,0.2009347455715244,46.84047898723685,47.04141373280837,0.0,0.7853618627130601,0.986296608284583,0.7000803502383194,0.23815805410379684
148,46.06392277605674,0.004282549903067923,47.04141373280837,47.04569628271144,0.0,0.9774909567516303,0.9817735066546973,0.7000803502383194,0.23815805410379684
149,46.26427335615057,0.4486938645456456,47.04569628271144,47.494390147257086,0.0,0.7814229265608716,1.2301167911065178,0.7000803502383194,0.23815805410379684
150,46.458712630956484,0.0589861567913783,47.494390147257086,47.55337630404846,0.0,1.035677516300602,1.0946636730919792,0.7000803502383194,0.23815805410379684
151,46.52821376565122,0.4965905944463966,47.55337630404846,48.04996689849486,0.0,1.0251625383972396,1.5217531328436351,0.7000803502383194,0.23815805410379684
152,46.54586095580427,0.15323621718716443,48.04996689849486,48.20320311568202,0.0,1.504105942690586,1.65734215987775,0.7000803502383194,0.23815805410379684
153,46.54919755833505,0.13863535828822215,48.20320311568202,48.34183847397024,0.0,1.65400555734697,1.7926409156351895,0.7000803502383194,0.23815805410379684
154,46.99597584599932,0.3768929623562514,48.34183847397024,48.71873143632649,0.0,1.3458626279709236,1.722755590327175,0.7000803502383194,0.23815805410379684
155,47.75708779407118,0.8674940186925644,48.71873143632649,49.586225455019054,0.0,0.9616436422553107,1.8291376609478718,0.7000803502383194,0.23815805410379684
156,48.108550498752955,0.13286280225022856,49.586225455019054,49.719088257269284,0.0,1.4776749562660996,1.6105377585163296,0.7000803502383194,0.23815805410379684
157,48.134866655499955,0.2347102459507523,49.719088257269284,49.953798503220035,0.0,1.584221601769329,1.81893184772008,0.7000803502383194,0.23815805410379684
158,48.22853275263438,0.5399637886615812,49.953798503220035,50.493762291881616,0.0,1.7252657505856561,2.265229539247237,0.7000803502383194,0.23815805410379684
159,48.52332323630424,0.06088915207085892,50.493762291881616,50.55465144395247,0.0,1.9704390555773728,2.0313282076482295,0.7000803502383194,0.23815805410379684
160,49.41874393901399,0.1905492410087657,50.55465144395247,50.74520068496124,0.0,1.13590750493848,1.3264567459472474,0.7000803502383194,0.23815805410379684
161,49.62289941726544,0.15331509582157268,50.74520068496124,50.898515780782816,0.0,1.1223012676958035,1.2756163635173792,0.7000803502383194,0.23815805410379684
162,50.410141028093996,0.5585749136101178,50.898515780782816,51.45709069439293,0.0,0.48837475268882,1.0469496662989357,0.7000803502383194,0.23815805410379684
163,51.31479183001804,0.4416615464306769,51.45709069439293,51.89875224082361,0.0,0.1422988643748937,0.5839604108055738,0.7000803502383194,0.23815805410379684
164,51.486263782369996,0.07746375829786871,51.89875224082361,51.97621599912148,0.0,0.41248845845361615,0.48995221675148315,0.7000803502383194,0.23815805410379684
165,52.486575505679205,0.05255118321182744,52.486575505679205,52.53912668889103,0.5103595065577267,0.0,0.05255118321182744,0.7000803502383194,0.23815805410379684
166,52.702912777190726,0.21270340181367842,52.702912777190726,52.9156161790044,0.16378608829969465,0.0,0.21270340181367842,0.7000803502383194,0.23815805410379684
167,53.04985859781492,0.12618769224813933,53.04985859781492,53.176046290063056,0.13424241881051557,0.0,0.12618769224813933,0.7000803502383194,0.23815805410379684
168,55.09422567006188,0.3651260838707435,55.09422567006188,55.45935175393262,1.9181793799988256,0.0,0.3651260838707435,0.7000803502383194,0.23815805410379684
169,55.196121660010085,0.07619508252316698,55.45935175393262,55.53554683645579,0.0,0.2632300939225374,0.339425176445701,0.7000803502383194,0.23815805410379684
170,55.30942067755257,0.43705542144626897,55.53554683645579,55.972602257902054,0.0,0.22612615890321308,0.6631815803494803,0.7000803502383194,0.23815805410379684
171,55.437145162433225,0.3244265243353348,55.972602257902054,56.29702878223739,0.0,0.5354570954688285,0.8598836198041653,0.7000803502383194,0.23815805410379684
172,55.92214633941021,0.2821612360476162,56.29702878223739,56.579190018285004,0.0,0.37488244282717886,0.6570436788747926,0.7000803502383194,0.23815805410379684
173,56.00101250764658,0.22969900022053236,56.579190018285004,56.80888901850554,0.0,0.5781775106384259,0.8078765108589607,0.7000803502383194,0.23815805410379684
174,56.20585786432829,0.0038937925432036323,56.80888901850554,56.81278281104874,0.0,0.603031154177252,0.6069249467204543,0.7000803502383194,0.23815805410379684
175,56.433909124471924,0.13427865224525454,56.81278281104874,56.947061463294,0.0,0.3788736865768172,0.5131523388220742,0.7000803502383194,0.23815805410379684
176,56.5817973244311,0.09788075542488837,56.947061463294,57.04494221871889,0.0,0.3652641388628979,0.4631448942877867,0.7000803502383194,0.23815805410379684
177,57.5100071102329,0.31972757023320747,57.5100071102329,57.8297346804661,0.465064891514011,0.0,0.31972757023320747,0.7000803502383194,0.23815805410379684
178,57.792121726208016,1.3766862543459746,57.8297346804661,59.20642093481208,0.0,0.03761295425808697,1.4142992086040636,0.7000803502383194,0.23815805410379684
179,58.36399144587553,0.5694372975613776,59.20642093481208,59.77585823237346,0.0,0.8424294889365527,1.4118667864979315,0.7000803502383194,0.23815805410379684
180,58.83135530859669,0.44256244202919487,59.77585823237346,60.21842067440265,0.0,0.944502923776767,1.3870653658059595,0.7000803502383194,0.23815805410379684
181,58.8396875561652,0.21799308718814975,60.21842067440265,60.4364137615908,0.0,1.3787331182374487,1.5967262054255968,0.7000803502383194,0.23815805410379684
182,58.94876359791669,0.6953812261169243,60.4364137615908,61.13179498770772,0.0,1.487650163674111,2.183031389791033,0.7000803502383194,0.23815805410379684
183,59.0098551205862,0.024285731416957272,61.13179498770772,61.15608071912468,0.0,2.121939867121519,2.1462255985384786,0.7000803502383194,0.23815805410379684
184,59.030324532370486,0.29377248879565,61.15608071912468,61.449853207920334,0.0,2.125756186754195,2.4195286755498486,0.7000803502383194,0.23815805410379684
185,59.03140175898892,0.12711286762147242,61.449853207920334,61.576966075541804,0.0,2.418451448931414,2.545564316552884,0.7000803502383194,0.23815805410379684
186,59.06299812729322,0.2341307072495153,61.576966075541804,61.81109678279132,0.0,2.5139679482485846,2.7480986554980973,0.7000803502383194,0.23815805410379684
187,59.38593020346389,0.20405313958967664,61.81109678279132,62.01514992238099,0.0,2.425166579327424,2.629219718917099,0.7000803502383194,0.23815805410379684
188,59.38621589678569,0.13781498128517383,62.01514992238099,62.15296490366617,0.0,2.6289340255952993,2.766749006880474,0.7000803502383194,0.23815805410379684
189,59.550598201972505,0.128343918200236,62.15296490366617,62.2813088218664,0.0,2.6023667016936614,2.730710619893898,0.7000803502383194,0.23815805410379684
190,60.19937865820042,0.1455095867888395,62.2813088218664,62.426818408655244,0.0,2.08193016366598,2.2274397504548205,0.7000803502383194,0.23815805410379684
191,60.656440061183794,0.3726313374142327,62.426818408655244,62.79944974606948,0.0,1.7703783474714498,2.1430096848856834,0.7000803502383194,0.23815805410379684
192,60.75934017802281,0.4680950331854388,62.79944974606948,63.26754477925492,0.0,2.0401095680466668,2.5082046012321086,0.7000803502383194,0.23815805410379684
193,60.88430872821041,0.0004053744278150208,63.26754477925492,63.26795015368273,0.0,2.3832360510445127,2.3836414254723266,0.7000803502383194,0.23815805410379684
194,61.14174095751407,0.04956459358503429,63.26795015368273,63.317514747267765,0.0,2.1262091961686664,2.1757737897536984,0.7000803502383194,0.23815805410379684
195,61.225490206727955,0.15492856014048506,63.317514747267765,63.47244330740825,0.0,2.0920245405398106,2.246953100680294,0.7000803502383194,0.23815805410379684
196,61.613949427437184,1.023146184948093,63.47244330740825,64.49558949235634,0.0,1.8584938799710642,2.8816400649191607,0.7000803502383194,0.23815805410379684
197,62.28303994534867,0.48822275450194885,64.49558949235634,64.98381224685829,0.0,2.2125495470076757,2.700772301509623,0.7000803502383194,0.23815805410379684
198,62.632106496972064,0.026909797501847632,64.98381224685829,65.01072204436014,0.0,2.3517057498862286,2.3786155473880726,0.7000803502383194,0.23815805410379684
199,62.92259792014335,0.2711559912489916,65.01072204436014,65.28187803560913,0.0,2.088124124216783,2.359280115465772,0.7000803502383194,0.23815805410379684
200,63.64560628123235,1.251637309315026,65.28187803560913,66.53351534492415,0.0,1.6362717543767786,2.887909063691808,0.7000803502383194,0.23815805410379684
201,63.894500947316494,0.020339114207642985,66.53351534492415,66.5538544591318,0.0,2.63901439760766,2.659353511815304,0.7000803502383194,0.23815805410379684
202,64.3539829909239,0.1102864222348934,66.5538544591318,66.66414088136669,0.0,2.1998714682079026,2.3101578904427953,0.7000803502383194,0.23815805410379684
203,64.76413377233246,0.7506291899468179,66.66414088136669,67.41477007131351,0.0,1.9000071090342345,2.6506362989810555,0.7000803502383194,0.23815805410379684
204,65.0823994757592,0.008766761422398194,67.41477007131351,67.4235368327359,0.0,2.332370595554309,2.341137356976702,0.7000803502383194,0.23815805410379684
205,65.53301082454769,0.34776800882634873,67.4235368327359,67.77130484156226,0.0,1.8905260081882176,2.2382940170145673,0.7000803502383194,0.23815805410379684
206,65.54629834444744,0.2490911538135385,67.77130484156226,68.0203959953758,0.0,2.225006497114819,2.474097650928357,0.7000803502383194,0.23815805410379684
207,66.15340359921383,0.0567445859482926,68.0203959953758,68.07714058132409,0.0,1.8669923961619617,1.9237369821102561,0.7000803502383194,0.23815805410379684
208,66.29839090557128,0.58166402728974,68.07714058132409,68.65880460861382,0.0,1.778749675752806,2.360413703042539,0.7000803502383194,0.23815805410379684
209,66.84701594178647,0.31057452556359677,68.65880460861382,68.96937913417742,0.0,1.8117886668273542,2.1223631923909494,0.7000803502383194,0.23815805410379684
210,67.47182482772223,0.03727169256877862,68.96937913417742,69.0066508267462,0.0,1.4975543064551857,1.5348259990239654,0.7000803502383194,0.23815805410379684
211,68.62877811948195,0.30386038415460637,69.0066508267462,69.3105112109008,0.0,0.3778727072642454,0.6817330914188489,0.7000803502383194,0.23815805410379684
212,68.98893796546521,0.1265967825334873,69.3105112109008,69.43710799343428,0.0,0.3215732454355873,0.4481700279690699,0.7000803502383194,0.23815805410379684
213,70.27502251701794,0.25231181065227953,70.27502251701794,70.52733432767022,0.8379145235836631,0.0,0.25231181065227953,0.7000803502383194,0.23815805410379684
214,70.84683956536507,0.11004543585577667,70.84683956536507,70.95688500122085,0.3195052376948553,0.0,0.11004543585577667,0.7000803502383194,0.23815805410379684
215,70.93492175827741,0.03552532266775234,70.95688500122085,70.9924103238886,0.0,0.02196324294344265,0.05748856561119453,0.7000803502383194,0.23815805410379684
216,71.06471650191517,0.4867327105511434,71.06471650191517,71.55144921246631,0.07230617802656525,0.0,0.4867327105511434,0.7000803502383194,0.23815805410379684
217,71.61890410753438,0.0714150808447087,71.61890410753438,71.69031918837908,0.06745489506806734,0.0,0.0714150808447087,0.7000803502383194,0.23815805410379684
218,72.11900888131058,0.2506142223215808,72.11900888131058,72.36962310363216,0.42868969293149917,0.0,0.2506142223215808,0.7000803502383194,0.23815805410379684
219,72.12024391312879,0.5142061084723039,72.36962310363216,72.88382921210447,0.0,0.24937919050337598,0.7635852989756842,0.7000803502383194,0.23815805410379684
220,72.1385155605543,0.7765875843607983,72.88382921210447,73.66041679646527,0.0,0.7453136515501768,1.521901235910974,0.7000803502383194,0.23815805410379684
221,73.02641534183705,0.5779140635011595,73.66041679646527,74.23833085996642,0.0,0.6340014546282191,1.2119155181293735,0.7000803502383194,0.23815805410379684
222,73.16604228530657,0.009713792249756626,74.23833085996642,74.24804465221618,0.0,1.0722885746598507,1.082002366909606,0.7000803502383194,0.23815805410379684
223,73.33918512394516,0.01487977095794355,74.24804465221618,74.26292442317413,0.0,0.908859528271023,0.9237392992289699,0.7000803502383194,0.23815805410379684
224,73.37918543966127,0.08137998377582377,74.26292442317413,74.34430440694995,0.0,0.8837389835128562,0.9651189672886744,0.7000803502383194,0.23815805410379684
225,73.98023608705465,0.24253828945465986,74.34430440694995,74.5868426964046,0.0,0.36406831989529564,0.6066066093499529,0.7000803502383194,0.23815805410379684
226,73.99442691536147,0.4726935699985909,74.5868426964046,75.0595362664032,0.0,0.5924157810431296,1.0651093510417269,0.7000803502383194,0.23815805410379684
227,74.51566014440186,0.040925943215593154,75.0595362664032,75.1004622096188,0.0,0.5438761220013362,0.5848020652169339,0.7000803502383194,0.23815805410379684
228,74.63236064556875,0.6937856498902739,75.1004622096188,75.79424785950907,0.0,0.46810156405004477,1.161887213940318,0.7000803502383194,0.23815805410379684
229,75.14822958192602,0.11682066046544216,75.79424785950907,75.9110685199745,0.0,0.6460182775830532,0.762838938048489,0.7000803502383194,0.23815805410379684
